date,gender,age,대출총괄_mo,대출총괄_pc,주택관련대출_mo,주택관련대출_pc,자동차대출_mo,자동차대출_pc,대환대출_mo,대환대출_pc,핀다대출외서비스_mo,핀다대출외서비스_pc
2022-06-02,m,4,42.12034,33.42939,44.48424,57.92507,12.53581,8.93371,9.67048,3.17002,11.53295,23.05475
2022-06-02,f,5,20.97315,15.19607,56.20805,58.57843,6.09619,4.16666,4.5302,2.20588,10.40268,18.38235
2022-06-02,m,5,20.0431,13.57894,44.03735,45.05263,4.70545,3.26315,4.77729,2.52631,12.89511,14.8421
2022-06-02,f,6,22.83549,18.0212,56.11471,57.95053,4.43722,3.88692,3.24675,2.47349,7.90043,13.42756
2022-06-02,m,6,15.15256,10.95571,43.13453,43.35664,4.47295,3.2634,4.16088,1.98135,10.26352,13.98601
2022-06-02,f,7,21.97136,10.08771,58.37004,50.0,5.5066,8.77192,3.96475,1.75438,7.87444,10.96491
2022-06-02,m,7,16.67977,12.88135,37.21479,47.45762,5.7435,5.08474,2.87175,4.23728,8.77261,14.23728
2022-06-02,f,8,22.78026,12.90322,44.4843,53.2258,5.02242,10.48387,3.31838,1.6129,9.14798,21.77419
2022-06-02,m,8,18.54199,16.22516,39.38193,48.67549,6.18066,8.27814,3.40729,4.96688,12.28209,18.54304
2022-06-02,f,9,18.16976,27.5,47.87798,46.25,7.1618,7.5,1.85676,3.75,9.54907,13.75
2022-06-02,m,9,17.19939,18.3908,39.11719,46.55172,9.28462,6.32183,3.34855,4.02298,14.15525,20.11494
2022-06-02,f,10,18.27586,24.32432,44.13793,59.45945,9.31034,5.4054,3.44827,2.7027,13.7931,37.83783
2022-06-02,m,10,25.93856,35.06493,33.44709,36.36363,5.11945,5.1948,2.73037,3.8961,16.04095,14.28571
2022-06-02,f,11,15.08875,15.38461,32.24852,46.15384,5.6213,5.1282,2.95857,2.5641,10.65088,23.07692
2022-06-02,m,11,20.33898,21.12676,30.84745,42.25352,6.77966,7.04225,2.37288,7.04225,21.69491,18.30985
2022-06-03,f,2,3.36257,6.81818,1.60818,9.0909,21.78362,50.0,0.14619,0.0,1.90058,0.0
2022-06-03,m,2,8.24742,10.0,4.63917,30.0,27.83505,35.0,0.0,0.0,4.12371,5.0
2022-06-03,f,3,20.20129,12.77533,8.12365,13.65638,14.09058,61.674,1.79726,0.0,2.58806,5.28634
2022-06-03,m,3,26.0989,28.71287,9.79853,37.62376,12.27106,55.44554,2.01465,4.95049,4.21245,11.88118
2022-06-03,f,4,30.86627,24.48132,38.18334,50.6224,11.7746,14.10788,5.63498,5.39419,9.50378,17.01244
2022-06-03,m,4,34.38395,33.14121,35.45845,43.22766,12.10601,12.10374,8.66762,3.45821,9.95702,17.00288
2022-06-03,f,5,17.84116,10.04901,49.38478,46.56862,4.75391,8.08823,4.64205,2.69607,7.04697,13.48039
2022-06-03,m,5,15.84051,12.10526,33.69252,38.94736,4.77729,3.26315,4.2385,1.89473,11.02729,10.94736
2022-06-03,f,6,16.17965,10.95406,43.18181,48.40989,5.30303,7.06713,2.97619,1.76678,6.38528,10.95406
2022-06-03,m,6,13.66158,8.04195,37.20527,34.73193,4.33425,3.2634,2.49653,1.3986,8.32177,10.02331
2022-06-03,f,7,16.90528,12.71929,43.61233,52.19298,5.45154,6.57894,2.36784,3.50877,7.21365,10.08771
2022-06-03,m,7,13.37529,14.23728,36.34933,36.44067,4.64201,6.61016,3.4225,1.69491,7.59244,13.55932
2022-06-03,f,8,21.16591,11.29032,42.42152,57.25806,6.27802,15.32258,2.60089,1.6129,7.35426,6.45161
2022-06-03,m,8,19.80982,13.90728,35.4992,49.00662,6.57686,7.94701,3.16957,1.98675,8.95404,12.58278
2022-06-03,f,9,16.97612,18.75,42.83819,41.25,8.35543,11.25,2.25464,0.0,6.23342,10.0
2022-06-03,m,9,18.72146,18.96551,37.44292,36.20689,5.78386,5.74712,2.2831,1.14942,12.32876,18.3908
2022-06-03,f,10,18.27586,18.91891,44.48275,35.13513,6.55172,2.7027,1.72413,2.7027,12.41379,8.1081
2022-06-03,m,10,22.1843,14.28571,27.98634,33.76623,7.84982,6.4935,5.11945,0.0,12.96928,11.68831
2022-06-03,f,11,21.89349,12.82051,44.67455,100.0,9.17159,0.0,1.47928,5.1282,6.21301,12.82051
2022-06-03,m,11,25.42372,21.12676,26.77966,26.76056,6.10169,5.6338,1.69491,2.8169,15.25423,16.9014
2022-06-04,f,2,3.07017,1.13636,1.31578,2.27272,8.91812,21.5909,0.0,0.0,0.14619,2.27272
2022-06-04,m,2,6.70103,10.0,4.12371,0.0,21.13402,30.0,0.0,0.0,1.54639,15.0
2022-06-04,f,3,12.58087,3.96475,7.26096,4.84581,10.63982,45.37444,0.7189,0.88105,2.08483,0.88105
2022-06-04,m,3,21.79487,15.84158,9.70695,10.89108,13.82783,45.54455,0.91575,1.98019,2.47252,10.89108
2022-06-04,f,4,21.95121,4.56431,38.51976,12.44813,8.74684,4.97925,1.85029,2.07468,3.9529,4.97925
2022-06-04,m,4,24.92836,11.23919,31.16045,25.36023,10.10028,9.51008,3.15186,1.44092,5.87392,8.64553
2022-06-04,f,5,12.30425,2.45098,40.77181,13.97058,5.48098,1.96078,1.73378,0.24509,6.48769,1.71568
2022-06-04,m,5,10.70402,4.63157,29.81321,13.36842,5.17241,2.21052,1.65229,0.63157,6.46551,2.73684
2022-06-04,f,6,10.55194,2.82685,38.85281,8.83392,3.40909,0.70671,0.64935,0.0,4.11255,1.76678
2022-06-04,m,6,8.70319,2.7972,27.28848,9.90675,2.84327,1.1655,1.17891,0.58275,6.17198,3.14685
2022-06-04,f,7,10.29735,1.75438,36.06828,7.89473,4.07488,4.82456,1.15638,0.43859,4.18502,0.43859
2022-06-04,m,7,8.10385,2.03389,27.73406,10.50847,4.99606,1.52542,1.18017,0.50847,4.44531,2.71186
2022-06-04,f,8,12.55605,0.80645,33.99103,10.48387,5.29147,1.6129,0.98654,1.6129,4.57399,0.80645
2022-06-04,m,8,9.19175,4.30463,26.06973,8.94039,7.05229,3.64238,1.66402,0.33112,3.80348,4.30463
2022-06-04,f,9,9.81432,3.75,31.83023,23.75,7.02917,8.75,1.061,1.25,4.37665,13.75
2022-06-04,m,9,6.5449,6.32183,29.07153,17.81609,6.39269,5.17241,1.36986,0.57471,10.50228,8.04597
2022-06-04,f,10,14.82758,10.81081,37.93103,8.1081,10.0,8.1081,2.06896,0.0,4.82758,24.32432
2022-06-04,m,10,10.5802,11.68831,27.98634,20.77922,9.21501,7.7922,2.38907,0.0,8.19112,5.1948
2022-06-04,f,11,13.60946,7.6923,27.81065,10.25641,2.66272,7.6923,0.88757,0.0,6.21301,2.5641
2022-06-04,m,11,9.49152,0.0,24.74576,12.67605,6.44067,2.8169,2.03389,1.40845,6.77966,7.04225
2022-06-05,f,2,2.48538,1.13636,0.87719,3.40909,12.2807,31.81818,0.0,0.0,0.73099,3.40909
2022-06-05,m,2,4.12371,0.0,2.06185,0.0,19.07216,50.0,0.0,0.0,2.06185,0.0
2022-06-05,f,3,10.35226,1.32158,6.39827,5.72687,11.71818,56.38766,0.64701,0.0,1.29403,6.60792
2022-06-05,m,3,19.68864,15.84158,7.05128,26.73267,10.53113,37.62376,1.19047,0.0,3.57142,5.94059
2022-06-05,f,4,17.49369,7.46887,40.95878,13.69294,11.60639,7.46887,1.59798,0.0,5.71909,5.80912
2022-06-05,m,4,25.64469,12.10374,33.59598,27.08933,9.24068,11.23919,1.93409,1.44092,7.66475,8.93371
2022-06-05,f,5,11.07382,2.94117,40.38031,14.46078,4.80984,1.96078,1.11856,0.24509,6.37583,2.20588
2022-06-05,m,5,9.55459,3.47368,30.42385,16.42105,3.80747,1.78947,1.86781,0.31578,8.90804,4.63157
2022-06-05,f,6,9.57792,2.47349,39.2316,8.1272,4.65367,2.47349,1.02813,0.0,4.16666,2.82685
2022-06-05,m,6,9.57004,3.0303,29.19556,9.0909,3.91816,0.58275,1.07489,0.4662,6.1373,3.7296
2022-06-05,f,7,8.64537,0.87719,34.0859,7.89473,5.06607,5.70175,1.21145,0.0,3.46916,3.07017
2022-06-05,m,7,7.63178,2.20338,24.23288,9.15254,4.64201,1.8644,0.55074,0.33898,4.40597,1.69491
2022-06-05,f,8,9.95515,7.25806,38.92376,9.67741,5.82959,4.8387,1.34529,0.0,5.65022,7.25806
2022-06-05,m,8,8.63708,4.96688,28.60538,11.92052,6.57686,0.99337,1.18858,0.33112,6.6561,4.63576
2022-06-05,f,9,10.34482,0.0,31.29973,13.75,6.36604,3.75,1.19363,2.5,5.83554,3.75
2022-06-05,m,9,10.50228,6.32183,33.33333,15.51724,8.828,1.14942,1.21765,0.0,8.06697,8.04597
2022-06-05,f,10,11.03448,18.91891,38.27586,13.51351,7.24137,2.7027,0.34482,0.0,4.82758,5.4054
2022-06-05,m,10,7.16723,5.1948,22.1843,10.38961,11.60409,2.5974,2.04778,1.2987,8.87372,2.5974
2022-06-05,f,11,8.87573,2.5641,26.33136,7.6923,3.84615,5.1282,0.0,0.0,3.25443,0.0
2022-06-05,m,11,8.13559,8.4507,24.06779,18.30985,6.77966,8.4507,0.67796,2.8169,6.10169,4.22535
2022-06-06,f,2,3.21637,2.27272,1.46198,2.27272,14.47368,65.90909,0.0,0.0,0.58479,2.27272
2022-06-06,m,2,8.76288,35.0,4.12371,20.0,19.07216,55.0,0.0,0.0,1.54639,15.0
2022-06-06,f,3,14.59381,2.20264,8.33932,8.37004,10.20848,74.88986,0.79079,0.44052,1.65348,7.48898
2022-06-06,m,3,25.54945,15.84158,10.80586,38.61386,12.82051,67.32673,1.4652,2.97029,2.38095,15.84158
2022-06-06,f,4,30.61396,7.05394,51.0513,23.23651,9.08326,12.86307,2.52312,1.24481,7.65349,10.37344
2022-06-06,m,4,31.30372,19.02017,39.82808,34.58213,12.89398,11.23919,4.29799,2.59365,8.38108,12.96829
2022-06-06,f,5,16.83445,3.67647,57.38255,14.70588,5.20134,2.45098,1.73378,0.49019,7.04697,6.37254
2022-06-06,m,5,13.11063,5.57894,43.24712,26.21052,4.38218,2.42105,1.4727,0.8421,9.80603,7.26315
2022-06-06,f,6,11.30952,7.77385,45.18398,15.90106,2.86796,1.41342,1.56926,0.70671,5.89826,1.41342
2022-06-06,m,6,9.63938,5.5944,37.34396,18.53146,4.36893,1.3986,1.90707,0.58275,6.96948,4.662
2022-06-06,f,7,11.61894,2.63157,40.19823,12.71929,3.57929,5.26315,1.48678,0.43859,5.56167,3.50877
2022-06-06,m,7,10.30684,3.38983,31.3926,14.74576,4.44531,1.18644,1.37686,0.0,6.53029,6.61016
2022-06-06,f,8,13.5426,3.2258,52.1973,27.41935,5.91928,9.67741,0.98654,0.0,5.47085,6.45161
2022-06-06,m,8,12.28209,4.63576,29.87321,18.54304,4.59587,3.31125,1.4263,1.65562,6.81458,7.28476
2022-06-06,f,9,9.68169,5.0,41.11405,26.25,5.57029,11.25,1.061,0.0,7.1618,7.5
2022-06-06,m,9,17.5038,6.89655,41.55251,21.26436,5.17503,2.29885,0.60882,0.57471,8.67579,5.74712
2022-06-06,f,10,13.7931,5.4054,56.55172,24.32432,10.0,5.4054,1.37931,2.7027,4.82758,13.51351
2022-06-06,m,10,11.60409,7.7922,35.83617,16.88311,6.14334,2.5974,2.04778,0.0,12.28668,9.0909
2022-06-06,f,11,23.96449,5.1282,21.30177,15.38461,7.6923,7.6923,0.88757,2.5641,8.87573,2.5641
2022-06-06,m,11,7.45762,8.4507,32.20338,26.76056,3.38983,2.8169,0.67796,0.0,10.16949,2.8169
2022-06-07,f,2,4.82456,5.68181,1.31578,11.36363,21.49122,50.0,0.14619,0.0,0.58479,5.68181
2022-06-07,m,2,6.70103,5.0,2.57731,25.0,24.2268,55.0,0.0,0.0,2.57731,5.0
2022-06-07,f,3,17.757,14.97797,7.76419,17.18061,14.6657,65.63876,2.65995,0.0,1.79726,7.48898
2022-06-07,m,3,30.95238,44.55445,12.91208,26.73267,13.91941,59.40594,3.11355,0.99009,4.85347,24.75247
2022-06-07,f,4,40.20185,25.3112,50.54667,53.9419,12.36333,20.33195,8.07401,6.639,9.50378,18.25726
2022-06-07,m,4,41.33237,36.02305,46.84813,68.29971,11.74785,18.4438,9.38395,6.05187,13.03724,28.53025
2022-06-07,f,5,26.62192,15.68627,59.0604,61.5196,6.59955,9.55882,5.31319,3.18627,12.0246,13.23529
2022-06-07,m,5,19.43247,14.21052,50.25143,51.47368,5.7112,4.21052,4.31034,4.10526,13.72126,17.36842
2022-06-07,f,6,21.158,12.72084,59.25324,50.88339,4.27489,9.54063,4.22077,3.53356,9.90259,14.13427
2022-06-07,m,6,19.66019,12.47086,47.22607,52.44755,4.71567,3.7296,5.02773,2.91375,12.65603,16.66666
2022-06-07,f,7,20.09911,10.52631,56.60792,49.5614,5.12114,10.52631,4.79074,2.19298,8.7555,15.78947
2022-06-07,m,7,16.20771,13.8983,45.16129,51.52542,5.46813,7.28813,4.09126,4.57627,10.77891,20.67796
2022-06-07,f,8,21.8834,25.0,55.33632,62.90322,6.45739,8.06451,3.67713,3.2258,8.78923,14.51612
2022-06-07,m,8,21.94928,16.55629,39.46117,50.33112,6.97305,8.60927,3.32805,2.31788,12.12361,21.8543
2022-06-07,f,9,20.4244,10.0,48.40848,36.25,8.35543,15.0,2.51989,1.25,9.01856,20.0
2022-06-07,m,9,20.85235,19.54022,43.22678,51.14942,7.30593,6.32183,4.71841,5.17241,17.65601,20.68965
2022-06-07,f,10,21.03448,43.24324,56.89655,70.27027,5.86206,8.1081,2.75862,5.4054,10.68965,40.54054
2022-06-07,m,10,22.1843,20.77922,45.39249,51.94805,10.2389,9.0909,4.77815,6.4935,22.1843,31.16883
2022-06-07,f,11,24.26035,28.20512,25.73964,35.89743,8.57988,5.1282,0.88757,2.5641,10.65088,12.82051
2022-06-07,m,11,28.13559,29.57746,32.88135,32.39436,7.79661,11.2676,2.37288,4.22535,21.01694,19.7183
2022-06-08,f,2,2.92397,0.0,1.16959,3.40909,20.17543,36.36363,0.0,0.0,1.31578,0.0
2022-06-08,m,2,8.76288,15.0,5.6701,10.0,21.13402,25.0,0.0,0.0,3.60824,20.0
2022-06-08,f,3,19.62616,16.74008,8.84255,14.53744,14.45003,57.26872,1.36592,0.44052,3.88209,5.28634
2022-06-08,m,3,29.3956,42.57425,8.0586,28.71287,13.36996,76.23762,2.5641,0.99009,4.48717,22.77227
2022-06-08,f,4,44.23885,21.9917,51.72413,66.39004,13.12026,12.86307,5.80319,4.97925,11.60639,25.72614
2022-06-08,m,4,40.68767,29.39481,42.33524,64.55331,11.96275,15.56195,9.09742,8.35734,13.53868,28.53025
2022-06-08,f,5,24.27293,18.38235,57.77404,59.06862,4.58612,5.88235,4.08277,2.69607,10.57046,18.87254
2022-06-08,m,5,20.07902,14.8421,47.19827,47.26315,5.7112,5.05263,4.38218,3.36842,11.9612,19.26315
2022-06-08,f,6,19.15584,20.49469,54.81601,55.83038,4.70779,4.59363,4.7619,2.82685,10.22727,17.31448
2022-06-08,m,6,17.26768,10.48951,45.52704,46.03729,4.88904,3.61305,4.36893,0.81585,12.06657,16.31701
2022-06-08,f,7,17.95154,17.10526,58.53524,57.45614,7.10352,7.89473,4.29515,1.75438,8.9207,15.35087
2022-06-08,m,7,15.97167,12.20338,44.29583,45.59322,6.09756,6.77966,3.69787,3.05084,9.48072,19.66101
2022-06-08,f,8,20.08968,21.77419,55.426,58.06451,8.69955,23.38709,3.13901,1.6129,10.76233,23.38709
2022-06-08,m,8,22.82091,18.21192,43.81933,57.28476,7.05229,10.2649,3.80348,1.65562,14.89698,21.19205
2022-06-08,f,9,18.43501,25.0,44.69496,61.25,7.1618,16.25,1.061,0.0,7.95755,18.75
2022-06-08,m,9,21.9178,20.68965,49.16286,37.93103,5.93607,10.34482,1.82648,0.57471,16.74277,27.01149
2022-06-08,f,10,15.51724,18.91891,52.75862,59.45945,10.68965,10.81081,3.44827,0.0,7.5862,32.43243
2022-06-08,m,10,23.20819,15.58441,38.56655,44.15584,10.9215,7.7922,4.43686,1.2987,24.57337,31.16883
2022-06-08,f,11,21.89349,23.07692,32.84023,33.33333,15.38461,17.94871,0.29585,5.1282,4.14201,7.6923
2022-06-08,m,11,11.52542,28.16901,32.88135,49.29577,11.52542,9.85915,3.72881,15.49295,17.9661,25.35211
2022-06-09,f,2,3.07017,2.27272,1.02339,0.0,8.04093,30.68181,0.0,0.0,0.87719,0.0
2022-06-09,m,2,11.85567,10.0,2.06185,20.0,8.24742,30.0,0.0,0.0,4.12371,10.0
2022-06-09,f,3,20.20129,10.13215,8.69877,7.92951,13.08411,59.47136,2.15672,1.32158,3.52264,9.2511
2022-06-09,m,3,32.23443,42.57425,7.96703,21.78217,13.55311,47.52475,3.02197,2.97029,4.94505,13.86138
2022-06-09,f,4,36.41715,26.97095,47.51892,53.52697,12.11101,21.16182,5.04625,3.3195,11.7746,19.08713
2022-06-09,m,4,33.73925,28.24207,41.76217,56.19596,11.17478,16.42651,9.52722,5.76368,13.46704,24.49567
2022-06-09,f,5,23.48993,17.64705,53.41163,57.84313,5.48098,7.59803,3.97091,1.96078,9.89932,15.93137
2022-06-09,m,5,17.06178,14.10526,42.74425,39.57894,4.74137,4.52631,4.09482,3.78947,11.53017,16.63157
2022-06-09,f,6,18.5606,13.78091,51.24458,48.40989,4.59956,4.94699,3.73376,2.12014,10.06493,15.19434
2022-06-09,m,6,16.5742,10.83916,38.6269,41.49184,3.91816,2.68065,4.71567,2.7972,10.78363,13.51981
2022-06-09,f,7,20.04405,16.66666,50.55066,53.50877,4.95594,6.14035,3.0837,3.50877,9.0859,11.8421
2022-06-09,m,7,18.13532,12.20338,38.63099,36.10169,5.15342,8.81355,2.67505,1.8644,9.63808,13.72881
2022-06-09,f,8,20.44843,14.51612,50.67264,49.19354,6.36771,5.64516,2.60089,1.6129,8.60986,25.80645
2022-06-09,m,8,19.33438,14.56953,41.12519,38.07947,5.94294,4.30463,3.32805,3.9735,12.36133,16.88741
2022-06-09,f,9,16.31299,13.75,41.11405,55.0,5.30503,17.5,3.05039,3.75,7.6923,11.25
2022-06-09,m,9,21.00456,17.24137,31.05022,41.95402,6.08828,6.89655,3.95738,5.17241,16.28614,19.54022
2022-06-09,f,10,20.34482,13.51351,52.75862,83.78378,8.62068,10.81081,1.03448,0.0,13.7931,16.21621
2022-06-09,m,10,10.2389,19.48051,29.01023,38.96103,10.2389,10.38961,2.04778,1.2987,12.28668,28.57142
2022-06-09,f,11,20.4142,17.94871,21.59763,64.10256,9.76331,7.6923,5.02958,7.6923,7.6923,12.82051
2022-06-09,m,11,24.06779,26.76056,26.10169,54.92957,10.50847,11.2676,2.37288,4.22535,17.9661,36.61971
2022-06-10,f,2,2.33918,3.40909,1.46198,2.27272,22.22222,31.81818,0.14619,0.0,0.14619,0.0
2022-06-10,m,2,6.70103,15.0,4.63917,5.0,14.43298,45.0,0.51546,0.0,4.12371,40.0
2022-06-10,f,3,19.05104,11.45374,7.90797,13.65638,11.86196,46.2555,2.01294,0.88105,2.65995,4.84581
2022-06-10,m,3,31.31868,43.56435,8.0586,25.74257,12.72893,41.58415,3.11355,1.98019,3.2967,11.88118
2022-06-10,f,4,35.23969,21.57676,38.68797,47.71784,8.74684,19.08713,5.9714,8.29875,12.02691,12.44813
2022-06-10,m,4,33.95415,31.98847,38.32378,54.75504,10.53008,8.06916,6.44699,5.4755,11.74785,20.74927
2022-06-10,f,5,19.63087,13.97058,49.04921,38.97058,4.69798,6.61764,4.64205,1.96078,10.51454,14.21568
2022-06-10,m,5,16.95402,11.78947,37.24856,37.26315,4.02298,4.10526,4.0589,2.94736,11.56609,14.42105
2022-06-10,f,6,17.47835,13.42756,47.13203,46.99646,4.97835,6.36042,4.22077,3.88692,8.38744,15.19434
2022-06-10,m,6,16.50485,9.5571,37.76005,36.94638,3.95284,2.68065,3.4674,3.0303,10.22884,12.23776
2022-06-10,f,7,20.20925,14.91228,44.38325,37.71929,4.40528,6.57894,2.03744,3.50877,8.5903,16.22807
2022-06-10,m,7,14.12273,10.67796,35.36585,41.69491,5.54681,4.91525,2.5177,2.54237,9.28402,15.59322
2022-06-10,f,8,18.20627,16.93548,46.99551,51.6129,7.713,9.67741,4.03587,0.80645,8.25112,19.35483
2022-06-10,m,8,15.61014,9.93377,38.58954,52.649,5.8637,6.29139,2.77337,2.31788,8.71632,17.21854
2022-06-10,f,9,17.10875,16.25,35.94164,50.0,8.35543,21.25,1.45888,5.0,7.95755,17.5
2022-06-10,m,9,21.00456,19.54022,36.68188,32.75862,5.02283,8.04597,2.2831,1.72413,14.61187,19.54022
2022-06-10,f,10,21.72413,18.91891,44.82758,37.83783,6.89655,13.51351,1.37931,0.0,15.17241,13.51351
2022-06-10,m,10,17.74744,12.98701,33.1058,36.36363,6.14334,5.1948,4.77815,0.0,23.89078,16.88311
2022-06-10,f,11,10.94674,25.64102,23.96449,41.02564,11.83431,10.25641,1.47928,2.5641,8.57988,2.5641
2022-06-10,m,11,15.59322,23.94366,32.88135,40.84507,15.59322,8.4507,3.72881,5.6338,13.22033,26.76056
2022-06-11,f,2,2.04678,1.13636,0.73099,1.13636,9.35672,27.27272,0.0,0.0,1.16959,0.0
2022-06-11,m,2,6.18556,5.0,1.54639,5.0,17.52577,35.0,0.0,0.0,2.06185,5.0
2022-06-11,f,3,12.94033,4.40528,4.96046,7.92951,9.41768,43.1718,0.57512,0.44052,1.94104,5.72687
2022-06-11,m,3,24.35897,29.70297,7.96703,22.77227,8.33333,42.57425,0.3663,1.98019,2.65567,12.87128
2022-06-11,f,4,24.39024,9.54356,40.03364,10.37344,8.24222,7.46887,2.18671,1.24481,10.93355,0.82987
2022-06-11,m,4,22.56446,16.71469,27.36389,29.68299,9.52722,8.06916,2.65042,1.44092,8.38108,7.20461
2022-06-11,f,5,13.08724,4.90196,41.33109,9.80392,4.80984,2.94117,2.5727,0.0,7.4944,3.43137
2022-06-11,m,5,12.21264,4.63157,32.14798,12.63157,3.48419,1.36842,1.86781,0.52631,6.82471,4.0
2022-06-11,f,6,11.36363,3.53356,37.17532,8.83392,3.8961,0.35335,1.40692,0.0,6.65584,3.18021
2022-06-11,m,6,9.67406,1.74825,31.79611,12.23776,3.6061,0.9324,1.31761,0.34965,5.2011,2.331
2022-06-11,f,7,12.66519,2.19298,38.87665,9.21052,3.96475,1.31578,1.54185,0.43859,6.33259,2.19298
2022-06-11,m,7,8.53658,2.37288,29.54366,9.8305,5.46813,2.03389,1.57356,0.0,4.20928,3.22033
2022-06-11,f,8,10.22421,2.41935,35.87443,18.54838,5.38116,5.64516,0.98654,1.6129,6.00896,10.48387
2022-06-11,m,8,9.74643,4.63576,27.41679,10.59602,5.38827,0.99337,1.03011,0.0,6.81458,3.31125
2022-06-11,f,9,13.52785,3.75,31.83023,11.25,6.23342,6.25,1.85676,0.0,6.63129,7.5
2022-06-11,m,9,8.06697,8.62068,31.96347,6.89655,10.04566,5.74712,2.13089,1.14942,5.78386,2.29885
2022-06-11,f,10,9.65517,2.7027,33.10344,21.62162,5.86206,16.21621,0.68965,2.7027,7.5862,0.0
2022-06-11,m,10,9.21501,6.4935,30.37542,19.48051,6.14334,2.5974,1.36518,0.0,7.84982,5.1948
2022-06-11,f,11,11.2426,7.6923,23.96449,15.38461,7.6923,7.6923,0.0,5.1282,2.36686,10.25641
2022-06-11,m,11,11.52542,1.40845,23.05084,15.49295,8.47457,2.8169,0.67796,0.0,12.88135,9.85915
2022-06-12,f,2,4.23976,5.68181,1.16959,2.27272,13.74269,65.90909,0.0,0.0,0.73099,2.27272
2022-06-12,m,2,9.79381,10.0,1.54639,5.0,15.97938,65.0,0.0,0.0,4.12371,5.0
2022-06-12,f,3,16.60675,6.60792,10.42415,11.45374,10.35226,50.22026,0.43134,0.88105,1.43781,3.52422
2022-06-12,m,3,28.57142,22.77227,8.33333,20.79207,12.63736,44.55445,0.82417,0.99009,4.48717,8.91089
2022-06-12,f,4,30.44575,9.12863,51.80824,19.08713,10.34482,6.639,2.43902,1.24481,14.46593,5.80912
2022-06-12,m,4,35.10028,16.71469,38.68194,35.44668,10.67335,10.66282,4.08309,2.01729,14.46991,12.96829
2022-06-12,f,5,20.58165,4.65686,52.46085,13.97058,4.5302,2.69607,2.23713,0.24509,10.68232,2.94117
2022-06-12,m,5,19.32471,8.0,44.18103,19.89473,4.27442,3.36842,1.97557,1.36842,15.12212,6.10526
2022-06-12,f,6,17.96536,6.00706,48.21428,12.72084,3.67965,1.76678,1.62337,1.06007,12.28354,3.53356
2022-06-12,m,6,20.63106,4.54545,36.0957,13.75291,4.29958,1.8648,1.76837,0.34965,14.52843,4.1958
2022-06-12,f,7,19.82378,4.82456,44.87885,7.45614,5.45154,3.07017,2.14757,0.43859,9.85682,0.87719
2022-06-12,m,7,18.52871,6.94915,31.51062,12.03389,4.28796,2.20338,1.69158,0.16949,11.8804,3.38983
2022-06-12,f,8,20.98654,10.48387,42.86995,16.12903,6.00896,4.8387,1.07623,0.80645,7.0852,2.41935
2022-06-12,m,8,23.29635,5.29801,35.8954,13.57615,7.05229,1.98675,1.50554,0.0,13.86687,2.31788
2022-06-12,f,9,17.63925,10.0,42.70557,13.75,6.49867,8.75,1.45888,0.0,7.1618,2.5
2022-06-12,m,9,27.09284,9.77011,39.72602,14.36781,6.6971,4.02298,2.13089,0.57471,15.82952,4.5977
2022-06-12,f,10,28.62068,10.81081,46.55172,21.62162,7.24137,8.1081,2.75862,0.0,6.55172,2.7027
2022-06-12,m,10,21.843,9.0909,35.15358,10.38961,5.11945,5.1948,1.02389,0.0,9.21501,5.1948
2022-06-12,f,11,10.94674,0.0,28.40236,15.38461,10.05917,0.0,0.59171,0.0,7.39644,2.5641
2022-06-12,m,11,22.37288,9.85915,24.74576,23.94366,6.77966,2.8169,1.01694,1.40845,10.50847,8.4507
2022-06-13,f,2,3.07017,4.54545,1.60818,7.95454,19.00584,40.90909,0.0,0.0,0.58479,1.13636
2022-06-13,m,2,12.88659,15.0,9.27835,40.0,14.43298,95.0,0.51546,0.0,4.63917,15.0
2022-06-13,f,3,29.18763,13.21585,8.26743,17.62114,10.71171,56.38766,1.36592,3.0837,3.0913,8.81057
2022-06-13,m,3,40.01831,39.60396,11.81318,44.55445,13.00366,63.36633,3.20512,0.99009,5.03663,23.76237
2022-06-13,f,4,48.44407,37.34439,59.88225,85.47717,10.68124,16.18257,6.64423,4.56431,16.82085,21.57676
2022-06-13,m,4,58.09455,51.58501,54.08309,82.13256,13.89684,23.63112,8.16618,4.89913,19.4126,27.08933
2022-06-13,f,5,32.8859,27.45098,73.26621,90.68627,5.25727,5.39215,4.36241,1.71568,14.09395,21.32352
2022-06-13,m,5,39.51149,28.0,60.02155,65.15789,4.84913,6.63157,5.10057,5.36842,18.24712,23.78947
2022-06-13,f,6,35.28138,29.32862,71.91558,80.21201,4.87012,5.65371,4.00432,2.47349,14.39393,23.32155
2022-06-13,m,6,36.71983,26.92307,57.76699,64.56876,4.75034,4.54545,4.4036,4.662,17.5104,22.37762
2022-06-13,f,7,34.03083,22.80701,61.23348,77.19298,6.27753,7.89473,2.97356,4.82456,11.674,21.49122
2022-06-13,m,7,40.08654,35.9322,57.47442,72.54237,5.58615,8.81355,4.40597,3.8983,16.67977,22.54237
2022-06-13,f,8,43.40807,36.29032,61.34529,77.41935,7.35426,5.64516,2.86995,2.41935,11.03139,33.06451
2022-06-13,m,8,44.53248,37.41721,57.05229,78.80794,5.8637,7.61589,3.56576,3.64238,17.3534,28.14569
2022-06-13,f,9,33.687,32.5,58.22281,85.0,7.29442,26.25,2.65251,6.25,10.47745,17.5
2022-06-13,m,9,50.98934,40.22988,70.31963,66.66666,8.98021,4.5977,3.65296,5.74712,20.39573,35.05747
